"id","chr","Chd1_Auxin1_r653","Chd1_Auxin2_r653","Chd1_Ctrl1_r653","Chd1_Ctrl2_r653"
"FBgn0000179","chrX",0.135161279235357,0.134049403644919,0.141512952154166,0.0949877548574515
"FBgn0000180","chr2L",2.72631680270681,2.87588358812639,1.09237859668976,1.34329296904651
"FBgn0000181","chr2R",255.42663849927,252.956092559559,217.144761836621,211.585424829741
"FBgn0000182","chr2L",0.190069196715092,0.229608364751368,0.132340681692969,0.11981862655233
"FBgn0000183","chr2L",60.2407829832286,58.4748528097176,54.2590571720284,52.8939282896661
"FBgn0000206","chr3R",0.220663990418986,0.310995584877206,0.107550178541763,0.194747594065273
"FBgn0000212","chr3L",10.4583606509889,10.4020771360954,9.18076091217081,8.95340399978552
"FBgn0000221","chrX",25.1476744544664,23.2737067030052,20.9591472161945,20.4186154708859
"FBgn0000227","chr2L",62.1971239065117,57.8313960004162,41.7217853011924,36.6328655666897
"FBgn0000228","chr2L",13.6512602092307,12.9518868976954,12.2133372985617,12.6373864959838
"FBgn0000229","chr2L",35.6006042793094,32.0224172323078,29.6100691617146,30.5079238406489
"FBgn0000233","chrX",1.45885597224509,1.52300526639153,1.73808998501032,1.43057470492195
"FBgn0000239","chr2L",17.2556887186292,15.3105634676722,16.5300512186812,16.4567322336133
"FBgn0000241","chr2R",3.2370517365154,2.49719314971159,2.4413106078454,2.13513341596392
"FBgn0000244","chr3R",186.737368061891,166.487418017318,190.922214683178,230.667148233208
"FBgn0000246","chr3R",3.81283599242421,2.42504019493431,3.37362218128972,2.53671385860532
"FBgn0000247","chr3R",39.06704661393,37.5586117095595,31.2246879694857,29.6759139371667
"FBgn0000250","chr2L",128.578058516677,124.538930862665,128.612876494364,132.961486304052
"FBgn0000251","chr2L",0.969434335205757,0.800449526979981,1.70384893461816,1.1926222918943
"FBgn0000253","chr2R",7.79990536717264,6.68480914390529,7.36535788159966,5.73238086696167
"FBgn0000256","chr2L",10.4080360050117,9.9377731868334,11.5857534591183,11.2186147522487
"FBgn0000257","chrX",16.9157891918094,16.2479713818785,14.2837152555571,14.4060818570277
"FBgn0000259","chrX",23.0611174100188,22.8588052196125,21.1261858663602,20.7788842826237
"FBgn0000261","chr3L",103.46347285299,106.745868113085,82.5349392172182,78.0082343877527
"FBgn0000273","chr2L",17.8847544854251,17.0056784246168,17.4233653627401,16.4565119123865
"FBgn0000274","chr3R",1.02420619163241,0.106924292281329,0.77651990245081,0.50217550541295
"FBgn0000276","chr3R",341.55836156419,334.219879506607,210.094646518012,182.558542269303
"FBgn0000277","chr3R",29.1865618783791,37.3949545505261,17.6739053109479,13.2696220687614
"FBgn0000278","chr3R",10.9619339030201,18.8233339687711,4.7900737195343,8.67367534785041
"FBgn0000279","chr3R",75.0450364890483,74.2810594992389,60.6347691606925,61.9810670612658
"FBgn0000280","chr3R",8.06172130188536,7.57459256382338,0.785845994831699,4.98042556563092
"FBgn0000281","chr3R",10.6725046858432,9.31136106799711,2.97240493442617,5.38231286471052
"FBgn0000283","chr3R",39.0985939422193,36.0241258984648,34.7151430946239,31.2966551540653
"FBgn0000286","chr2L",12.9553002620324,12.0898588582235,10.600071313169,10.7611622076291
"FBgn0000287","chr2L",0.283850351061438,0.173933948325959,0.216542810199509,0.304972208313375
"FBgn0000289","chr2R",26.3779168380027,26.5061871394697,26.8003990014336,26.9020003449794
"FBgn0000299","chr2L",142.145279023845,142.461396345292,137.704603085488,141.844820622374
"FBgn0000303","chr3R",2.66067136153421,2.19379027784482,2.87808813291749,2.25832868927193
"FBgn0000307","chr2L",21.4924952354774,19.6062958412172,18.0944931781144,17.2496055045646
"FBgn0000308","chr2L",101.176186974433,102.753776495589,121.346520067712,120.574871443179
"FBgn0000316","chrX",14.2105504508511,14.5155752022722,10.5480494962812,13.4045105767949
"FBgn0000317","chr2L",8.20646854225412,7.44516856188008,9.72063288249993,7.76620511877667
"FBgn0000318","chr2L",103.589563038196,108.037865484102,87.1627355550617,88.8443105197219
"FBgn0000319","chrX",38.6775690253487,36.7967327296248,37.4893780135702,34.5206979608646
"FBgn0000320","chr2L",7.23032662207599,8.86214530461237,5.4565372983347,5.38486222176918
"FBgn0000326","chr2R",49.476117928439,57.768842573231,33.0031952735315,39.0437722736775
"FBgn0000330","chrX",38.0743903393671,32.652549374709,23.5805232969976,23.4542020626305
"FBgn0000337","chr2R",12.7616693066938,12.292195632869,12.6746227148802,10.6961612871442
"FBgn0000339","chr2L",117.397551544275,119.615176796578,103.043371060107,107.982651848255
"FBgn0000346","chrX",8.46073813932509,6.86323192385197,7.42779730332702,6.12205098990076
"FBgn0000351","chr2L",30.6923310640238,24.4551131346298,26.8266013699075,23.8766068006327
"FBgn0000352","chr2R",34.0485713733687,34.2440903905851,27.2928339496782,26.1754330540422
"FBgn0000355","chr3L",16.5065466246125,13.753388412467,4.25028500452563,6.0470515048393
"FBgn0000356","chr3L",3.33792185812414,4.9656947281004,2.98261548572764,4.90981975063288
"FBgn0000357","chr3L",2.88142788137946,1.87429699207017,1.51241893409215,0.782465191402563
"FBgn0000358","chr3L",1.72579744243337,1.62151629715407,1.44195828009714,2.61104081461261
"FBgn0000360","chrX",0.123605767586573,0.464547603642899,0.602446386811275,0.545443001469562
"FBgn0000370","chr2L",71.3970090553441,65.5411714676165,74.8053525859606,66.0749437858739
"FBgn0000376","chrX",19.6488645070129,18.4994148640525,17.1910106820774,17.412228165366
"FBgn0000377","chrX",32.5647647163893,31.3136002841492,20.3694966027451,21.1344208479
"FBgn0000382","chrX",14.0972530517983,13.1975816678943,10.8213706079195,9.51281865086868
"FBgn0000384","chr2L",17.9822358925413,18.5252698060711,14.6419305662993,14.5561714959939
"FBgn0000394","chrX",5.61600117947692,6.109810873999,4.89815105798733,5.11293526594945
"FBgn0000395","chr2R",50.696221292405,49.1172780267494,47.8198971564816,51.5688214556559
"FBgn0000404","chr3L",38.330258456455,34.0674451088187,30.0878536805281,25.1545047969168
"FBgn0000405","chr2R",66.2430251451914,58.543842473447,50.6321468779775,43.307633171015
"FBgn0000406","chr2L",3.74308991109623,4.22029687377278,18.973317167462,16.9303042377049
"FBgn0000411","chr3L",3.87391152526478,4.26542670952845,5.42834216762149,4.64760927723944
"FBgn0000412","chr3R",42.2357686689518,41.3482601307801,39.5129846145015,31.9591835790661
"FBgn0000414","chr3L",15.923210920379,14.7547879150297,13.4388565773725,16.3005305810533
"FBgn0000416","chr3R",45.4999057143279,46.4507356128114,40.0379971200319,40.989057463561
"FBgn0000422","chr2L",4.09855127448192,3.80611883732794,3.34483024533126,3.61718737317748
"FBgn0000426","chr2R",168.119758823438,182.941039457767,127.293560244369,129.74146010578
"FBgn0000427","chrX",0.721444915714011,0.677851675733015,0.791161897453065,0.424475424737111
"FBgn0000439","chr3R",0.137609442162092,0.145456205389131,0.117372390844387,0.182171371034622
"FBgn0000442","chr2L",3.92238754408201,4.64357584171011,14.8351482443061,17.4124194202612
"FBgn0000447","chr3R",70.9664075049376,69.7090995385152,78.0280659261743,70.7505026066198
"FBgn0000448","chr2R",0.0327757445667752,0.0205301822255759,0.00532489415740605,0.00482105348344157
"FBgn0000449","chr3L",0.322611600571242,0.454676738226848,0.707574481402247,0.284721729673708
"FBgn0000451","chr3L",0.0472783240435799,0.0592287144511404,0.107534673801898,0.0417256111495269
"FBgn0000454","chr3R",51.5179207682584,57.8535217751056,39.3154947237228,42.951865446892
"FBgn0000455","chr3R",41.3909442719056,41.3479528230125,39.9830382211447,38.343803860231
"FBgn0000459","chrX",2.81347783406175,3.67303714830915,3.03122975574711,3.29329830965321
"FBgn0000463","chr3R",4.2977082256717,4.73045980459095,4.03054742593191,4.52552799568947
"FBgn0000464","chr2L",0.483528126927706,0.442541271470825,0.437146623144281,0.463221911039987
"FBgn0000473","chr2R",48.4249364860322,68.8870494555846,37.6204597548764,47.8143726519009
"FBgn0000477","chr3R",1.22415387294026,1.05433578463969,0.994407585845263,0.810285202407078
"FBgn0000479","chrX",3.29378747484502,3.08453006810832,3.94204663686024,3.90923494664678
"FBgn0000482","chrX",50.225543581343,52.680299609226,38.0909888298034,37.4198611636018
"FBgn0000489","chr3L",3.61348193701712,3.58998901424477,3.160948417953,2.73984267506947
"FBgn0000490","chr2L",1.50617386950744,1.62199503986639,1.3834947293832,1.29860213015928
"FBgn0000492","chr3R",4.19595392754711,4.09701827633671,3.44856688994105,2.90443164295736
"FBgn0000499","chrX",20.0587422248599,20.1111693664314,20.365103593113,20.5308352622094
"FBgn0000500","chr3R",1.92459402911207,1.50691718259162,1.56339079957715,2.54783340052648
"FBgn0000504","chr3R",0.858432516857135,0.655579799709815,0.915108860454822,0.709094891454406
"FBgn0000520","chrX",52.4665351792923,50.1726275872161,35.0807820849826,35.1914053649511
"FBgn0000524","chrX",15.6872358305306,14.6271076594147,16.9606036148532,15.8126023983724
"FBgn0000527","chr3R",6.90245061263087,7.88509098889807,5.05841506130832,4.68935291936638
"FBgn0000529","chr2L",0.110723124535162,0.31209807099801,0.161897169400149,0.195437978527167
"FBgn0000533","chr3R",1.62770906571718,1.22348392097016,0.952001639956924,0.861923389814795
"FBgn0000535","chrX",0.648404220648411,0.609224457675874,0.475670943011938,0.433612777635829
"FBgn0000536","chrX",43.5118413411197,40.6713020088136,39.4669321848809,36.8574915374927
"FBgn0000541","chr3L",27.1903372059923,26.6678620899039,22.6890791795956,20.4803304452608
"FBgn0000542","chrX",7.44680944124376,7.29132262786297,7.03861190676076,6.85581814340217
"FBgn0000543","chr3L",26.8169121162452,29.1828151465969,21.9270367960377,25.1509615433342
"FBgn0000546","chr2R",11.9662571008471,11.7996658617185,9.12345389759098,8.28197311489875
"FBgn0000547","chr2L",0.105811764207413,0.0973891576972883,0.107353872569456,0.10291348111926
"FBgn0000551","chr3L",3.3285606990669,2.4690258453232,1.36616303716895,1.08228478637749
"FBgn0000557","chr3R",1.5440245883272,1.66302856992418,1.50509487145732,1.66180856586634
"FBgn0000559","chr2L",329.116595630255,317.726628658105,297.631360146533,301.167373320666
"FBgn0000560","chr3L",0.778173120609098,0.538743641046132,2.91444019843394,2.16877505001542
"FBgn0000562","chr2R",13.2310930508997,13.8240601795002,12.286875114161,11.7715244474136
"FBgn0000565","chr3L",131.180329024279,141.646290170021,125.477309278955,90.9435636042808
"FBgn0000566","chr2R",95.723252203077,101.065680821788,79.9626232655762,90.1418972091481
"FBgn0000567","chr3L",15.4279757589323,16.1383667473446,15.6861095199715,16.4632724899731
"FBgn0000568","chr3L",28.1758729418399,27.5133191712824,25.6916914426834,24.5811278560979
"FBgn0000575","chr3L",281.351315271131,261.171285214188,256.245712191573,230.349376988361
"FBgn0000576","chr3R",0.460919519319936,0.928003931744173,0.641854697621843,0.929796006263689
"FBgn0000577","chr2R",5.11393871738056,6.31155988369965,4.05559341195731,3.0598781509653
"FBgn0000578","chr2R",69.8882902344598,70.442647044484,70.2986290602487,71.7476411095207
"FBgn0000579","chr2L",147.163178388188,153.708524359135,148.523924437331,158.979872752325
"FBgn0000581","chr2R",34.5325937753445,35.0732211509735,28.8684183026176,29.0788130056005
"FBgn0000588","chr2L",22.4329024468546,22.7884766193211,21.4638427193559,16.5106909969601
"FBgn0000591","chr3R",2.1350965010462,1.78318533273342,1.38750933462472,2.09370568793264
"FBgn0000592","chr3L",1.64139550831179,1.81436981391,0.658827961750794,1.10776669784417
"FBgn0000606","chr2R",0.493753120386475,0.5798976691816,0.601630063793916,0.762585486336441
"FBgn0000611","chrX",24.572190367563,21.6047398887969,24.3042466572819,22.9595734651749
"FBgn0000615","chr2R",32.5419230385568,31.6993383875849,23.6089115668311,23.7060628263428
"FBgn0000617","chrX",34.8426643832622,43.8420225362192,36.6573654033961,37.6591861159537
"FBgn0000618","chrX",53.7148314951119,59.3353143386037,51.2991499016629,43.8827365859603
"FBgn0000625","chr3L",0.465121921939557,0.280939483494106,0.388624058713269,0.527778764222845
"FBgn0000629","chr3L",17.2713591503289,14.2052907519017,13.2389076316373,12.0767064288246
"FBgn0000633","chr2R",0.235093917432972,0.268318412360353,1.76162929256312,1.87625518497959
"FBgn0000635","chrX",1.57043115042027,1.53633671155592,1.58178262752289,1.56829727261323
"FBgn0000636","chr2L",4.10155281976476,3.9120711667118,4.81423492720032,4.545076224591
"FBgn0000639","chr3L",0.420773444394016,0.29651118696722,0.666517186147671,0.324935386210331
"FBgn0000640","chr2L",2.41211255193216,1.66199798002338,2.19454256632612,1.70305309973409
"FBgn0000644","chrX",0.995600554221908,2.02678988638553,1.45574749862266,1.17155990406723
"FBgn0000658","chr2R",16.5771699040853,16.2023735472251,18.3104330446476,20.7903205482961
"FBgn0000659","chr3R",0.424894826078846,0.47906471625674,0.662691025492403,0.187496031755162
"FBgn0000662","chr2R",38.3684941522963,37.9255193347758,39.4909534461011,37.2223406343501
"FBgn0000667","chrX",14.8010569493623,14.5733374718671,10.6624115021624,9.79268581503669
"FBgn0000709","chrX",20.9215764865311,27.5971858339922,19.5969150833848,18.0133086783435
"FBgn0000711","chrX",5.55206829585601,5.25963807242258,4.45175481030785,4.15859078032028
"FBgn0000715","chr2R",0.262591738778682,0.246724658096193,0.170647316677361,0.11587552017768
"FBgn0000719","chrX",8.9631134909785,8.40488585629081,9.81848105639027,9.01444146511369
"FBgn0000721","chr2L",16.8932111356609,16.8196825879937,17.3278151900334,17.2188219034979
"FBgn0000723","chr3R",2.3870690050173,2.10940440652042,3.48702936072854,3.55097706698474
"FBgn0000808","chrX",0.349032378204232,0.0655884260315741,0.204139304404556,0.431255240548884
"FBgn0000810","chrX",34.0302544547994,41.5793314787095,20.8407243743376,22.2470310760806
"FBgn0000826","chrX",20.6258378968991,17.8414661862708,15.6378410543868,14.5916049237699
"FBgn0000927","chrX",51.4535579312213,53.3507880606196,45.194891570072,48.8495990379423
"FBgn0000928","chrX",21.7251372970049,18.974251735622,20.9848566251318,19.3478831961931
"FBgn0000964","chr2L",0.991607885141671,0.93169007359088,0.763110261380538,0.736965210349936
"FBgn0000996","chr2R",21.9351151632622,19.7476857722531,21.138160062399,17.7763232479855
"FBgn0001075","chr2L",0.506270032167818,0.373224837083739,0.592206446515612,0.543045962287317
"FBgn0001077","chr3R",0.379572711297102,0.267477799910013,0.555003733849887,0
"FBgn0001078","chr3L",9.91791108686839,10.6826524733892,9.2440052298046,9.83452816022713
"FBgn0001079","chrX",37.4532285035169,34.6937861895458,26.5706629554344,25.3153238853123
"FBgn0001083","chrX",0.215340823574318,0.202328874920566,0.613587180981419,0.701721669969532
"FBgn0001084","chr2L",47.6696194409487,42.9862326773343,46.369269825862,43.9427506866856
"FBgn0001085","chr3L",4.22370041687689,4.77997147476416,4.59183542250284,4.65187405787141
"FBgn0001086","chr2L",90.2890193411435,80.9154700820725,80.7956860188383,76.2300540802079
"FBgn0001087","chrX",22.5886339101207,21.487835246022,17.165114378183,18.2876446916343
"FBgn0001089","chr2L",8.23321564989964,7.84097233305222,8.95376451043409,14.6807836641464
"FBgn0001090","chrX",5.71841015798948,6.81559241386514,6.14197680470901,4.95333893179949
"FBgn0001091","chr2R",193.405000157874,220.492855747321,114.077846579017,127.093456185289
"FBgn0001092","chrX",266.802560130734,254.746138932766,225.047424322033,235.255179271832
"FBgn0001098","chr3R",116.565966610853,127.928007474251,114.472336694157,100.624497808277
"FBgn0001099","chr3L",3.41188953974924,3.20572644086907,1.99551904305577,1.80670333520479
"FBgn0001104","chr3L",41.0900209542353,45.5071635010049,39.8592207211304,40.739252940472
"FBgn0001105","chrX",32.7108997933661,34.152412946926,30.0691131844216,27.7281260215713
"FBgn0001108","chr3L",33.1609243621716,35.3482903080927,28.7182042127222,29.5409196687348
"FBgn0001112","chr3R",1.60288769580008,1.80724003223657,1.75778308668,1.69755938005753
"FBgn0001114","chr2L",20.988355668021,19.1364536048625,59.4310866291083,64.929556149413
"FBgn0001120","chr3L",0.743652658867792,1.04807627719842,1.63103138110987,0.656312640135619
"FBgn0001122","chr2R",4.60811898893235,4.8731992294184,3.6396838888929,3.54476550242104
"FBgn0001123","chr2R",33.1414099904701,34.1359571472242,21.2410705960921,21.3152378248684
"FBgn0001124","chr2R",57.4708749453868,54.285427310596,43.0593500892933,46.5392834794155
"FBgn0001125","chr2L",100.639389479587,105.791342771556,121.738342113715,117.600468540382
"FBgn0001128","chr2L",70.1065451671223,68.6672021763351,65.9709227000234,65.0735523334467
"FBgn0001133","chr2R",41.4732019464539,41.2687120120781,33.0995272704912,37.1241099781859
"FBgn0001134","chr3L",0.266075065969491,0.177081566448883,0.172910984380639,0.205472102561626
"FBgn0001137","chr2L",254.797248685361,246.624753598557,242.08060951618,232.425335629557
"FBgn0001138","chr3R",0.117627885646713,0.190898582398507,0.187628918122746,0.151000443087899
"FBgn0001139","chr3R",30.8004102466111,29.1905803018615,27.1126961651732,23.7605246452034
"FBgn0001142","chr2L",114.337760684001,101.42490136379,129.326298032127,124.071862608686
"FBgn0001145","chrX",3.80964220218354,4.71835923480094,6.24558173271944,7.03007524511867
"FBgn0001147","chr2R",0.67095544547998,0.888309265184912,0.445935373699273,0.457573174784877
"FBgn0001148","chr2R",11.085393404959,9.45707249252574,8.15414220393115,6.30221824094394
"FBgn0001149","chr3R",269.337052757751,272.882658003302,334.516930031535,286.463957831765
"FBgn0001150","chrX",6.87898764810283,7.75599057344245,6.80134025516151,9.62698071655241
"FBgn0001168","chr3L",608.376621321574,590.037347556504,469.214833856285,500.752080750527
"FBgn0001169","chr3R",23.946212498858,19.8003345417119,20.3132798446191,20.0275537692524
"FBgn0001170","chr2L",0.143618872317996,0.134940715704248,0.307995135291125,0.27885268251072
"FBgn0001179","chr3L",32.1520414275193,33.4078846558887,22.2462396294709,23.2014466710919
"FBgn0001180","chr3R",1.89065156401714,2.30182590743958,1.32383234966825,1.88011221085328
"FBgn0001185","chr2L",30.7535687556918,30.1248740010384,32.2460269946303,28.2966078226069
"FBgn0001186","chrX",172.508367272543,172.964667982409,164.982840245063,154.346080865533
"FBgn0001187","chr2R",36.6343635568249,33.3881135758987,35.1155177449258,31.7928928054972
"FBgn0001189","chrX",13.6713856193785,12.802899744083,9.060387849278,10.5127046963774
"FBgn0001197","chr3R",146.248984598943,145.705933779003,119.615296213758,112.227742617342
"FBgn0001202","chr2L",44.3473648526773,42.3771911477628,28.574118384796,30.5356009057823
"FBgn0001206","chrX",11.8140564245663,10.9961288846491,9.71678269597371,9.2861256529827
"FBgn0001208","chr3L",1.20881246797161,2.71322854903191,2.22574295034529,3.79321127804147
"FBgn0001215","chr3R",157.975824841108,158.684591588546,140.186304047912,139.394929645765
"FBgn0001216","chr3L",1.23104663123385,1.34172647738644,1.00800678147871,1.12992203180105
"FBgn0001217","chr3R",32.7798358208042,30.9293462048855,31.6155797570784,31.3764374954147
"FBgn0001218","chrX",105.700602282624,113.997548222117,105.230591735892,97.9135890327396
"FBgn0001220","chr2R",137.888183603088,135.557808533137,129.914730443304,129.299433736234
"FBgn0001222","chr2R",52.3741981692792,49.9604804930049,46.1738502380031,44.2181359566781
"FBgn0001224","chr3L",107.50118192659,132.799849921347,124.904124564722,113.814125731333
"FBgn0001225","chr3L",468.75913190594,533.237803840426,429.129547076638,369.242532073921
"FBgn0001226","chr3L",114.165045526613,126.158995655901,104.099780661777,92.5738837684855
"FBgn0001227","chr3L",0.105193361098504,0.29651118696722,0.41016442224472,0.278516045323141
"FBgn0001229","chr3L",29.0107500236812,30.2092574016015,34.7637227206583,25.1142757731409
"FBgn0001230","chr3R",173.207708975754,175.714922760616,160.717135054217,134.333659148117
"FBgn0001233","chr3L",154.754300132554,160.42912971033,134.959538762285,118.376174343483
"FBgn0001234","chr3R",85.4198584310339,84.8871458961733,69.5139044860287,60.0700354837841
"FBgn0001235","chr3R",0.0966133848930939,0.0972594968121435,0.0955228497963702,0.110846321117999
"FBgn0001247","chr3L",31.9186143590745,31.1246894440743,21.0228687064351,22.4216845489514
"FBgn0001248","chr3L",137.475806337762,121.90618591012,120.399566109985,110.72177924989
"FBgn0001250","chrX",3.74944220242399,4.10363764329857,2.8022848152395,2.99000872972011
"FBgn0001253","chr3L",1.08738297769009,0.866601845599957,1.63726988734572,1.53376270026365
"FBgn0001254","chr3L",6.93770860718781,6.61878281675393,21.4328331197332,19.1222666415612
"FBgn0001255","chr3R",9.16808744578545,9.24058712223431,7.14954489716964,5.73748149725146
"FBgn0001256","chr3L",0.295291574428864,1.38724304653491,0.719615862366142,0.521220735277882
"FBgn0001257","chr3L",41.0279927921434,44.6540979393466,36.2340960051705,39.5203891730787
"FBgn0001258","chr3L",35.3323074366497,42.4506421924613,17.7650679700961,21.8636776970227
"FBgn0001259","chr3L",4.28553835427241,3.57918676390531,3.07509419343159,2.73159850876439
"FBgn0001263","chr2R",30.5026879393937,29.0453677893269,27.5035977830569,27.1273073859017
"FBgn0001269","chr2R",0.243064444134619,0.330418218906721,0.22181244883924,0.228209759910909
"FBgn0001276","chr2R",55.9634476821513,51.8744824067904,43.0548351107791,42.5247198236633
"FBgn0001280","chr3R",63.3982258517751,68.9628821546256,53.4168247902943,54.3637231884016
"FBgn0001281","chr3R",8.0812254663254,9.43362563123487,8.83231748492294,5.83536036894774
"FBgn0001285","chr2R",0.783072642217518,0.858381478221246,0.763328917615891,0.57591904309895
"FBgn0001291","chr2R",116.899618831847,123.111939966289,85.2075096592659,93.4107397788398
"FBgn0001296","chr3R",4.05948812527746,4.14793591393665,6.40561334932164,7.59087123331902
"FBgn0001297","chr3R",157.390787237897,146.632399136955,122.662180938784,110.598413214119
"FBgn0001301","chr2L",39.5544486562074,41.8412400356856,40.3333851417389,40.4982281327739
"FBgn0001308","chr2R",45.3033021697408,47.451020755938,44.1965056785989,42.8384467715741
"FBgn0001311","chr3R",0.332990072321834,0.278105936953754,0.360660383467063,0.326534752927422
"FBgn0001313","chrY",0.234031986237528,0.174784856459834,0.259328746913885,0.181830701804055
"FBgn0001316","chr3L",7.27712408175275,6.89203951564324,6.49014325858985,6.42244529315767
"FBgn0001319","chr2R",0.947745992695563,0.93027645500655,0.861916234254685,0.841108582429479
"FBgn0001320","chr3L",1.79325690376584,2.07804274995706,2.91340542703353,2.79600381632579
"FBgn0001321","chr3R",6.18545891462025,5.29280108460917,6.83702690016957,6.58003654819206
"FBgn0001323","chr3L",0.185928975003938,0.160136381611233,0.151034267226774,0.157254942051374
