"id","chr","Chd1_Ctrl1","Chd1_Auxin1","Chd1_Ctrl2","Chd1_Auxin2"
"FBgn0000163","chrX",5.79630088633796,5.23927002017323,5.8362016601801,4.91003403401031
"FBgn0000166","chr3R",0.196031942134333,0.30165188773038,0.221853748284118,0.14171108558027
"FBgn0000173","chrX",25.9221082325784,28.6987769951117,25.142364695137,28.9434653057413
"FBgn0000179","chrX",0.141515935971135,0.135163385174185,0.0949895270091377,0.134050342881882
"FBgn0000180","chr2L",1.09240162961886,2.72635928126608,1.34331803037051,2.87590373842988
"FBgn0000181","chr2R",217.149340359048,255.430618284594,211.58937230137,252.957864933815
"FBgn0000182","chr2L",0.132343472111554,0.190072158170499,0.119820861964478,0.229609973536318
"FBgn0000183","chr2L",54.2602012305266,60.2417215908283,52.8949151122766,58.475262522418
"FBgn0000206","chr3R",0.107552446249721,0.220667428569822,0.194751227399672,0.310997763913745
"FBgn0000212","chr3L",9.18095448957686,10.4585236020048,8.95357104015845,10.4021500197865
"FBgn0000221","chrX",20.9595891422385,25.1480662786956,20.4189964135021,23.2738697736717
"FBgn0000227","chr2L",41.7226650098626,62.1980929957282,36.63354901262,57.8318012046414
"FBgn0000228","chr2L",12.2135948181918,13.6514729086005,12.6376222670663,12.9519776470056
"FBgn0000229","chr2L",29.6106934934487,35.6011589699372,30.508493015789,32.022641602108
"FBgn0000233","chrX",1.73812663283875,1.45887870258216,1.43060139462926,1.52301593755308
"FBgn0000239","chr2L",16.5303997567237,17.2559575783579,16.4570392608277,15.3106707433985
"FBgn0000241","chr2R",2.44136208316202,3.23710217280143,2.13517325036457,2.49721064666455
"FBgn0000244","chr3R",190.926240300164,186.740277604299,230.671451705549,166.488584536024
"FBgn0000246","chr3R",3.37369331450374,3.81289539996611,2.53676118514492,2.42505718633693
"FBgn0000247","chr3R",31.2253463456442,39.0676553149634,29.6764675898033,37.5588748695247
"FBgn0000250","chr2L",128.615588311746,128.580061882784,132.963966917711,124.539803463094
"FBgn0000251","chr2L",1.70388486047009,0.969449439897121,1.19264454221076,0.800455135447921
"FBgn0000253","chr2R",7.36551318102276,7.80002689697509,5.73248781388798,6.68485598200876
"FBgn0000256","chr2L",11.5859977460705,10.4081981719227,11.2188240538274,9.93784281731032
"FBgn0000257","chrX",14.2840164293459,16.9160527555863,14.4063506260105,16.2480852256919
"FBgn0000259","chrX",21.1266313144335,23.0614767237426,20.7792719466429,22.8589653832105
"FBgn0000261","chr3L",82.5366794759609,103.465084910422,78.0096897587562,106.74661604379
"FBgn0000273","chr2L",17.4237327364146,17.8850331465854,16.4568189354905,17.0057975774166
"FBgn0000274","chr3R",0.776536275462797,1.02422214972039,0.502184874317079,0.10692504146219
"FBgn0000276","chr3R",210.099076387942,341.563683362115,182.561948197035,334.2222212676
"FBgn0000277","chr3R",17.6742779672862,29.1870166322424,13.269869635231,37.3952165638032
"FBgn0000278","chr3R",4.79017471879288,10.9621047001771,8.67383716942853,18.8234658572431
"FBgn0000279","chr3R",60.6360476518157,75.0462057607291,61.9822234192897,74.2815799604631
"FBgn0000280","chr3R",0.785862564485422,8.06184691102432,4.98051848360311,7.57464563632592
"FBgn0000281","chr3R",2.97246760792812,10.672670973423,5.38241328054657,9.31142630942491
"FBgn0000283","chr3R",34.7158750674325,39.0992031347895,31.2972390442761,36.0243783068283
"FBgn0000286","chr2L",10.6002948168991,12.9555021176969,10.7613629746835,12.0899435676068
"FBgn0000287","chr2L",0.216547376029716,0.283854773714722,0.304977898067954,0.17393516701988
"FBgn0000289","chr2R",26.8009640909473,26.378327830556,26.9025022457281,26.5063728589882
"FBgn0000299","chr2L",137.707506602976,142.147493779905,141.847466969142,142.462394522126
"FBgn0000303","chr3R",2.87814881773877,2.66071281727626,2.25837082208158,2.19380564896071
"FBgn0000307","chr2L",18.0948747025966,21.4928301086043,17.2499273241247,19.6064332156274
"FBgn0000308","chr2L",121.349078673127,101.177763393817,120.57712096431,102.754496455114
"FBgn0000316","chrX",10.5482719031253,14.2107718644847,13.4047606598299,14.5156769077957
"FBgn0000317","chr2L",9.72083784316893,8.20659640669013,7.76635001001573,7.44522072755421
"FBgn0000318","chr2L",87.1645733914256,103.59117706023,88.8459680554215,108.038622467378
"FBgn0000319","chrX",37.4901684814431,38.6781716579578,34.521342000859,36.7969905513723
"FBgn0000320","chr2L",5.45665235005495,7.23043927731021,5.38496268516765,8.86220739854352
"FBgn0000326","chr2R",33.0038911497223,49.4768888125144,39.0445006990095,57.7692473391663
"FBgn0000330","chrX",23.5810204950595,38.0749835738896,23.4546396390718,32.6527781596232
"FBgn0000337","chr2R",12.6748899607666,12.7618681454074,10.6963608415003,12.2922817599548
"FBgn0000339","chr2L",103.045543741508,117.399380707653,107.984666440966,119.616014897997
"FBgn0000346","chrX",7.42795391929255,8.46086996551863,6.12216520675956,6.86328001210102
"FBgn0000351","chr2L",26.8271670119012,30.6928092791758,23.8770522577242,24.4552844829951
"FBgn0000352","chr2R",27.2934094222398,34.0491018818759,26.1759213994915,34.2443303268666
"FBgn0000355","chr3L",4.25037462227671,16.5068038120084,6.04716432246023,13.7534847776161
"FBgn0000356","chr3L",2.98267837452024,3.33797386606076,4.90991135133828,4.96572952097458
"FBgn0000357","chr3L",1.51245082362036,2.88147277671405,0.78247978956851,1.87431012460911
"FBgn0000358","chr3L",1.44198868395431,1.72582433196759,2.61108952784296,1.62152765854771
"FBgn0000360","chrX",0.602459089463044,0.123607693479749,0.545453177599487,0.464550858564357
"FBgn0000370","chr2L",74.8069298654748,71.3981214873541,66.0761765218536,65.5416306915232
"FBgn0000376","chrX",17.1913731565266,19.6491706546531,17.4125530189174,18.4995444829375
"FBgn0000377","chrX",20.3699260959377,32.5652721058045,21.1348151450344,31.3138196875186
"FBgn0000382","chrX",10.8215987777708,14.0974727001527,9.51299612803548,13.1976741387012
"FBgn0000384","chr2L",14.6422392930994,17.9825160725528,14.5564430651441,18.5253996061126
"FBgn0000394","chrX",4.8982543360691,5.61608868201467,5.1130306561065,6.10985368329209
"FBgn0000395","chr2R",47.8209054445459,50.6970111868291,51.5697835562344,49.1176221742188
"FBgn0000404","chr3L",30.0884880864041,38.3308556776415,25.1549740952822,34.067683807409
"FBgn0000405","chr2R",50.6332144626525,66.2440572733238,43.3084411456351,58.5442526695337
"FBgn0000406","chr2L",18.9737172220497,3.74314823192912,16.9306201001784,4.22032644390671
"FBgn0000411","chr3L",5.42845662484415,3.87397188442046,4.64769598598027,4.26545659587124
"FBgn0000412","chr3R",39.5138177503537,42.236426741631,31.9597798298265,41.3485498434771
"FBgn0000414","chr3L",13.4391399372183,15.9234590188605,16.3008346940708,14.7548912966324
"FBgn0000416","chr3R",40.0388413258335,45.5006146453075,40.989822181365,46.4510610767572
"FBgn0000422","chr2L",3.34490077146398,4.09861513373447,3.61725485771496,3.80614550546222
"FBgn0000426","chr2R",127.296244243815,168.122378286125,129.743880644592,182.942321261204
"FBgn0000427","chrX",0.79117857919321,0.72145615649886,0.424483344019347,0.677856425200986
"FBgn0000439","chr3R",0.117374865654828,0.137611586245581,0.182174769739043,0.145457224549537
"FBgn0000442","chr2L",14.8354610451233,3.92244865853928,17.4127442773807,4.6436083776107
"FBgn0000447","chr3R",78.0297111569722,70.9675132277737,70.7518225727847,69.709587965626
"FBgn0000448","chr2R",0.00532500643341545,0.0327762552434533,0.00482114342806731,0.0205303260733326
"FBgn0000449","chr3L",0.707589400692053,0.322616627160956,0.284727041622539,0.454679923986629
"FBgn0000451","chr3L",0.107536941182937,0.0472790606839762,0.0417263896089427,0.0592291294458838
"FBgn0000454","chr3R",39.3163236954779,51.518723465527,42.9526667840843,57.8539271343583
"FBgn0000455","chr3R",39.9838812681316,41.3915891814325,38.3445192265092,41.3482425335563
"FBgn0000459","chrX",3.03129366957722,2.8135216706712,3.29335975151129,3.67306288398691
"FBgn0000463","chr3R",4.03063241049072,4.29777518797535,4.52561242680462,4.73049294925687
"FBgn0000464","chr2L",0.437155840431408,0.483535660747025,0.4632305532012,0.442544372201663
"FBgn0000473","chr2R",37.621252986623,48.42569099172,47.8152647071058,68.88753212288
"FBgn0000477","chr3R",0.994428553044263,1.22417294639966,0.810300319600761,1.05434317199923
"FBgn0000479","chrX",3.94212975536968,3.29383879512678,3.90930787980867,3.08455168032423
"FBgn0000482","chrX",38.09179198271,50.2263261421693,37.4205592922201,52.6806687215328
"FBgn0000489","chr3L",3.16101506691611,3.61353823843685,2.73989379130886,3.5900141680335
"FBgn0000490","chr2L",1.38352390052964,1.50619733710149,1.2986263577027,1.62200640461441
"FBgn0000492","chr3R",3.44863960337292,4.19601930442386,2.90448582987273,4.09704698270092
"FBgn0000499","chrX",20.3655329936785,20.0590547587773,20.531218298469,20.1113102783125
"FBgn0000500","chr3R",1.56342376385304,1.92462401608257,2.54788093451929,1.50692774102963
"FBgn0000504","chr3R",0.915128155631022,0.858445892036611,0.70910812077759,0.655584393126595
"FBgn0000520","chrX",35.0815217673317,52.4673526568584,35.1920619180873,50.1729791291482
"FBgn0000524","chrX",16.9609612311428,15.6874802523,15.8128974082928,14.6272101464068
"FBgn0000527","chr3R",5.05852171857515,6.90255815925097,4.68944040690302,7.88514623695372
"FBgn0000529","chr2L",0.161900583020698,0.11072484970474,0.195441624741816,0.312100257759281
"FBgn0000533","chr3R",0.952021713021649,1.62773442694297,0.861939470403192,1.22349249349112
"FBgn0000535","chrX",0.475680972588806,0.648414323391089,0.433620867390306,0.609228726297097
"FBgn0000536","chrX",39.4677643497123,43.5125192962016,36.8581791741873,40.6715869783035
"FBgn0000541","chr3L",22.6895575814552,27.1907608568129,20.4807125392706,26.6680489422219
"FBgn0000542","chrX",7.03876031670718,7.44692546948226,6.8559460498855,7.29137371559282
"FBgn0000543","chr3L",21.9274991301455,26.8173299487545,25.1514307755945,29.1830196203052
"FBgn0000546","chr2R",9.12364626667199,11.9664435462965,8.28212762863205,11.7997485378216
"FBgn0000547","chr2L",0.10735613613828,0.105813412853415,0.102915401138313,0.0973898400688185
"FBgn0000551","chr3L",1.36619184287466,3.32861256114793,1.0823049781676,2.46904314491777
"FBgn0000557","chr3R",1.50512660655682,1.54404864567076,1.66183956961894,1.6630402221797
"FBgn0000559","chr2L",297.637635738197,329.12172357386,301.172992089835,317.728854856697
"FBgn0000560","chr3L",2.91450164974272,0.778185245272304,2.16881551205569,0.538747415833094
"FBgn0000562","chr2R",12.2871341843444,13.2312992036733,11.7717440644256,13.8241570398214
"FBgn0000565","chr3L",125.479954982539,131.182372936188,90.9452603049748,141.647282635692
"FBgn0000566","chr2R",79.9643092867394,95.7247436606501,90.1435789534464,101.066388953421
"FBgn0000567","chr3L",15.6864402634056,15.428216141188,16.4635796392067,16.1384798231969
"FBgn0000568","chr3L",25.69223315497,28.1763119482266,24.5815864571802,27.5135119474204
"FBgn0000575","chr3L",256.251115162062,281.355698987106,230.35367453216,261.173115149406
"FBgn0000576","chr3R",0.641868231202405,0.460926700876056,0.929813353126585,0.928010433940906
"FBgn0000577","chr2R",4.05567892461363,5.11401839731676,3.05993523798913,6.311604106577
"FBgn0000578","chr2R",70.3001113149759,69.8893791592231,71.7489796789328,70.4431406113039
"FBgn0000579","chr2L",148.527056081461,147.165471327801,158.982838781473,153.709601340633
"FBgn0000581","chr2R",28.8690269965575,34.5331318253722,29.0793555183442,35.0734668966823
"FBgn0000588","chr2L",21.464295286963,22.4332519724033,16.5109990308634,22.7886362901513
"FBgn0000591","chr3R",1.38753859041957,2.1351297678416,2.09374474943137,1.78319782688506
"FBgn0000592","chr3L",0.658841853214593,1.64142108278513,1.10778736504095,1.81438252656031
"FBgn0000606","chr2R",0.601642749233419,0.493760813520731,0.762599713614026,0.579901732320345
"FBgn0000611","chrX",24.3047591151346,24.5725732252132,22.9600018135119,21.6048912656007
"FBgn0000615","chr2R",23.609409363463,32.5424300720773,23.7065051016579,31.6995604936854
"FBgn0000617","chrX",36.6581383281869,34.8432072644794,37.6598887095698,43.8423297218311
"FBgn0000618","chrX",51.3002315501739,53.7156684222991,43.8835552900738,59.3357300802551
"FBgn0000625","chr3L",0.388632252896511,0.46512916897303,0.527788610797578,0.280941451938128
"FBgn0000629","chr3L",13.2391867755364,17.2716282542176,12.0769317395049,14.2053902833713
"FBgn0000633","chr2R",1.76166643672057,0.235097580415533,1.87629018958407,0.268320292372974
"FBgn0000635","chrX",1.5818159795926,1.57045561920271,1.56832653175995,1.5363474761262
"FBgn0000636","chr2L",4.81433643590077,4.10161672578418,4.54516102041028,3.91209857721674
"FBgn0000639","chr3L",0.666531239739656,0.420780000436835,0.324941448410595,0.296513264516684
"FBgn0000640","chr2L",2.19458883851004,2.41215013489607,1.70308487297083,1.66200962505792
"FBgn0000644","chrX",1.45577819322709,0.995616066607376,1.17158176143045,2.02680408738848
"FBgn0000658","chr2R",18.3108191222468,16.5774281918578,20.7907084256774,16.2024870715506
"FBgn0000659","chr3R",0.662704998409348,0.424901446336636,0.187499529799824,0.479068072894494
"FBgn0000662","chr2R",39.4917861174236,38.3690919692306,37.2230350779004,37.9257850655335
"FBgn0000667","chrX",10.6626363203425,14.801287563638,9.79286851358247,14.5734395821104
"FBgn0000709","chrX",19.5973282866067,20.9219024642113,18.0136447460335,27.5973791977543
"FBgn0000711","chrX",4.45184867607309,5.55215480225979,4.15866836562245,5.25967492485425
"FBgn0000715","chr2R",0.170650914795777,0.262595830202954,0.115877682024739,0.246726386808983
"FBgn0000719","chrX",9.81868808019934,8.96325314464872,9.01460964424022,8.40494474636603
"FBgn0000721","chr2L",17.3281805490215,16.8934743476507,17.2191431487396,16.8198004375862
"FBgn0000723","chr3R",3.48710288514605,2.38710619777938,3.55104331626083,2.10941918637422
"FBgn0000808","chrX",0.204143608705408,0.34903781645431,0.431263286319656,0.0655888855865769
"FBgn0000810","chrX",20.8411638034223,34.0307846779119,22.2474461307757,41.5796228104421
"FBgn0000826","chrX",15.6381707800747,20.6261592666962,14.5918771539885,17.8415911951411
"FBgn0000927","chrX",45.1958445095898,51.4543596256569,48.850510406986,53.3511618708029
"FBgn0000928","chrX",20.9852990932617,21.7254757949122,19.3482441625501,18.9743846815217
"FBgn0000964","chr2L",0.763126351648691,0.991623335317629,0.736978959639433,0.93169660161511
"FBgn0000996","chr2R",21.1386057629496,21.9354569328205,17.7766548943252,19.7478241373327
"FBgn0001075","chr2L",0.592218933257054,0.506277920327237,0.543056093696562,0.373227452138733
"FBgn0001077","chr3R",0.555015436167829,0.379578625394062,0,0.267479674032759
"FBgn0001078","chr3L",9.2442001407244,9.91806561717592,9.83471163941019,10.682727322973
"FBgn0001079","chrX",26.5712232009371,37.4538120597585,25.3157961840205,34.6940292766875
"FBgn0001083","chrX",0.613600118538122,0.215344178785248,0.701734761733229,0.202330292567738
"FBgn0001084","chr2L",46.3702475272812,47.6703621780924,43.9435705104601,42.9865338667281
"FBgn0001085","chr3L",4.591932241884,4.22376622606984,4.65196084617868,4.78000496634091
"FBgn0001086","chr2L",80.7973896052261,90.2904261282989,76.2314762763539,80.9160370282752
"FBgn0001087","chrX",17.1654763066056,22.5889858621108,18.2879858775106,21.4879858037161
"FBgn0001089","chr2L",8.95395330159474,8.23334393108054,14.6810575581401,7.84102727198398
"FBgn0001090","chrX",6.14210630900056,5.71849925615466,4.95343134442629,6.81564016832093
"FBgn0001091","chr2R",114.080251923611,193.408013588212,127.095827321263,220.49440066311
"FBgn0001092","chrX",225.052169473013,266.806717163531,235.259568341383,254.747923849247
"FBgn0001098","chr3R",114.47475035662,116.567782817362,100.626375122608,127.928903820747
"FBgn0001099","chr3L",1.99556111880568,3.41194270017134,1.80673704220594,3.20574890226528
"FBgn0001104","chr3L",39.860061157411,41.0906611750961,40.7400129977647,45.5074823536732
"FBgn0001105","chrX",30.0697471951521,32.7114094597021,27.7286433350435,34.152652240856
"FBgn0001108","chr3L",28.7188097393807,33.1614410403102,29.5414708028329,35.3485379811142
"FBgn0001112","chr3R",1.77084103973782,1.60291267028577,1.69759105079995,1.80725269493102
"FBgn0001114","chr2L",59.432339740446,20.9886826861831,64.9307675163159,19.1365876872536
"FBgn0001120","chr3L",1.63106577159525,0.743664245669999,0.65632488471971,1.04808362069979
"FBgn0001122","chr2R",3.6397606320488,4.60819078772528,3.54483163581025,4.87323337420919
"FBgn0001123","chr2R",21.2415184665232,33.1419263645566,21.3156354954388,34.1361963258542
"FBgn0001124","chr2R",43.0602580006719,57.4717703952351,46.5401517457495,54.2858076694673
"FBgn0001125","chr2L",121.740908980744,100.640957535165,117.60266256917,105.792084014238
"FBgn0001128","chr2L",65.9723137045613,70.107637492501,65.0747663868335,68.6676833032381
"FBgn0001133","chr2R",33.1002251778533,41.4738481376321,37.1248025890829,41.2690011674094
"FBgn0001134","chr3L",0.17291463022875,0.26607921166725,0.205475935979245,0.177082807197056
"FBgn0001137","chr2L",242.08571381384,254.801218664205,232.429671903754,246.626481611351
"FBgn0001138","chr3R",0.187632874300193,0.117629718398911,0.151003260247756,0.190899919957645
"FBgn0001139","chr3R",27.1132678395088,30.8008901457376,23.7609679365927,29.1907848299775
"FBgn0001142","chr2L",129.329024892084,114.339542172982,124.074177371898,101.425612012355
"FBgn0001145","chrX",6.24571342153288,3.80970155996321,7.0302064026528,4.71839229468242
"FBgn0001147","chr2R",0.445944776298222,0.67096589959178,0.45758171155969,0.888315489255095
"FBgn0001148","chr2R",8.15431413496296,11.0855661257303,6.30233581911703,9.45713875490218
"FBgn0001149","chr3R",334.523983359708,269.341249280307,286.469302284707,272.884569995985
"FBgn0001150","chrX",6.8014836622077,6.87909482914805,9.62716032359898,7.75604491693696
"FBgn0001168","chr3L",469.224727305345,608.386100396912,500.761423098344,590.041481740404
"FBgn0001169","chr3R",20.3137081524748,23.9465856031891,20.0279274159739,19.8004732756829
"FBgn0001170","chr2L",0.308001629404187,0.143621110034014,0.278857884962891,0.13494166118632
"FBgn0001179","chr3L",22.2467086940074,32.1525423863205,23.2018795319686,33.4081187331712
"FBgn0001180","chr3R",1.32386026282651,1.89068102213236,1.88014728741688,2.30184203552307
"FBgn0001185","chr2L",32.2467069058404,30.7540479249842,28.2971357420355,30.1250850754213
"FBgn0001186","chrX",164.986318927338,172.511055113845,154.348960443726,172.965879884925
"FBgn0001187","chr2R",35.1162581596803,36.6349343543867,31.7934859538318,33.3883475146522
"FBgn0001189","chrX",9.06057888860409,13.671598632321,10.5129008280512,12.8029894494927
"FBgn0001197","chr3R",119.617818316118,146.251263294564,112.229836409153,145.706954689168
"FBgn0001202","chr2L",28.5747208733882,44.348055825995,30.5361705972832,42.3774880698171
"FBgn0001206","chrX",9.71698757546108,11.8142404985872,9.28629890082142,10.9962059306517
"FBgn0001208","chr3L",2.22578988039292,1.2088313023976,3.79328204659235,2.71324755966883
"FBgn0001215","chr3R",140.189259892353,157.978286251841,139.397530285816,158.685703435595
"FBgn0001216","chr3L",1.00802803541833,1.23106581208885,1.12994311234177,1.34173587839135
"FBgn0001217","chr3R",31.6162463752355,32.7803465612278,31.3770228740954,30.9295629159219
"FBgn0001218","chrX",105.232810535093,105.70224919662,97.9154157706404,113.99834696279
"FBgn0001220","chr2R",129.917469710426,137.890332029629,129.301846028322,135.558758338962
"FBgn0001222","chr2R",46.1748238189777,52.3750142081486,44.2189609182146,49.960830548497
"FBgn0001224","chr3L",124.90675818264,107.502856895297,113.816249119712,132.800780403127
"FBgn0001225","chr3L",429.138595322788,468.766435610538,369.249420896347,533.241540049926
"FBgn0001226","chr3L",104.101975617696,114.166824324532,92.5756108854646,126.159879607554
"FBgn0001227","chr3L",0.410173070609019,0.105195000109209,0.278521241494796,0.296513264516684
"FBgn0001229","chr3L",34.764455717774,29.0112020382318,25.1147443209682,30.2094690672292
"FBgn0001230","chr3R",160.720523793604,173.210407713452,134.336165361902,175.716153933198
"FBgn0001233","chr3L",134.962384399774,154.756711348926,118.378382844329,160.430253780744
"FBgn0001234","chr3R",69.5153701947475,85.4211893521197,60.0711561883932,84.8877406705097
"FBgn0001235","chr3R",0.0955248639067101,0.0966148902197647,0.110848389137136,0.0972601782751856
"FBgn0001247","chr3L",21.0233119760541,31.9191116808643,22.4221028620923,31.1249075238119
"FBgn0001248","chr3L",120.402104748767,137.477948339081,110.723844945495,121.907040063833
"FBgn0001250","chrX",2.80234390173905,3.7495006222315,2.99006451321578,4.10366639604235
"FBgn0001253","chr3L",1.63730440937072,1.08739992013134,1.53379131511152,0.866607917573897
"FBgn0001254","chr3L",21.4332850334993,6.93781670316036,19.122623398673,6.61882919223418
"FBgn0001255","chr3R",7.14969564615099,9.16823029314111,5.73758853933836,9.240651867774
"FBgn0001256","chr3L",0.71963103554986,0.295296175347082,0.521230459501876,1.38725276645839
"FBgn0001257","chr3L",36.234860005277,41.0286320465477,39.5211264904773,44.654410814885
"FBgn0001258","chr3L",17.7654425486097,35.3328579469624,21.8640855996346,42.4509396291612
"FBgn0001259","chr3L",3.07515903214844,4.28560512695811,2.73164947119539,3.57921184200647
"FBgn0001263","chr2R",27.5041776995983,30.5031631997289,27.1278134901212,29.04557129999
"FBgn0001269","chr2R",0.221817125780387,0.243068231305423,0.228214017536657,0.330420534030817
"FBgn0001276","chr2R",43.0557429269589,55.9643196448766,42.5255131917564,51.8748458730199
"FBgn0001280","chr3R",53.4179510902253,63.3992136552804,54.3647374324361,68.963365353254
"FBgn0001281","chr3R",8.832503715359,8.08135137935745,5.83546923712484,9.43369172932741
"FBgn0001285","chr2R",0.763345012494436,0.783084843219841,0.575929787809201,0.858387492597966
"FBgn0001291","chr2R",85.2093062694656,116.901440236969,93.4124825087344,123.112802568296
"FBgn0001296","chr3R",6.40574841242023,4.0595513758897,7.59101285341811,4.14796497706281
"FBgn0001297","chr3R",122.664767285061,157.393239533197,110.60047660813,146.633426538536
"FBgn0001301","chr2L",40.3342355758311,39.5550649514193,40.4989836933552,41.8415332025192
"FBgn0001308","chr2R",44.1974375670346,45.3040080374537,42.8392459927557,47.4513532285295
"FBgn0001311","chr3R",0.360667988032976,0.332995260617819,0.326540844966484,0.278107885544113
"FBgn0001313","chrY",0.259334214890518,0.234035632674211,0.181834094152735,0.174786081115769
"FBgn0001316","chr3L",6.49028010401137,7.27723746613504,6.42256511436276,6.89208780573694
"FBgn0001319","chr2R",0.861934407858208,0.947760759462317,0.841124274683653,0.930282973126052
"FBgn0001320","chr3L",2.91346685652404,1.79328484438139,2.79605598034299,2.07805731007078
"FBgn0001321","chr3R",6.8371710596728,6.18555528984079,6.58015930951937,5.2928381694024
"FBgn0001323","chr3L",0.151037451801773,0.185931871950829,0.157257875899123,0.160137503630464
