"id","chr","S2_Ctrl1","S2_Auxin1","S2_Ctrl2","S2_Auxin2"
"FBgn0000119","chr2R",9.90635426656385,9.13566262516255,10.0623487035696,8.9928760782762
"FBgn0000121","chr3L",0.590539327555747,1.12926449264186,0.881051503197529,0.963955261121991
"FBgn0000137","chrX",0.542968779281392,0.92030893099579,1.21511837616786,0.797673970710252
"FBgn0000139","chr3R",23.326697010238,23.1143809457657,21.5621840120435,18.2769001216732
"FBgn0000140","chr3R",19.1477768909976,20.6946067907678,19.7646598373553,19.5286284555484
"FBgn0000146","chr2L",11.1799305745446,10.3446432878048,10.0886058781505,7.59408014025829
"FBgn0000147","chr3R",28.8648360115013,31.0167735139814,33.5991475495973,31.1161586639496
"FBgn0000150","chr3R",576.732887844291,584.081005463416,599.68089088839,529.525655816781
"FBgn0000152","chrX",6.84385325966143,7.54510844609574,6.68861846308818,6.78770388808969
"FBgn0000153","chr2L",2.65609352135106,1.95190102794277,2.56677628059881,3.07435017369921
"FBgn0000157","chr2R",1.02814374810317,0.98991326902468,1.00885574799453,0.774586261635565
"FBgn0000158","chr3R",0.318567914220894,0.664564962731705,0.534696111541979,0
"FBgn0000163","chrX",4.45323867124021,4.0495550453919,4.2219485218115,3.37817531837138
"FBgn0000173","chrX",22.5847157568827,21.4199755346946,21.0061394340755,19.8794877622427
"FBgn0000179","chrX",0.0770040588907506,0.0496088783811653,0.070958833337851,0.0576723106178823
"FBgn0000180","chr2L",1.60424519733656,1.54702157738632,1.4225184350029,1.45261412019806
"FBgn0000181","chr2R",242.219866040867,233.170359678839,263.869935433775,247.053310515518
"FBgn0000183","chr2L",27.6420279045152,25.7744757955864,26.0779268860643,23.8694020977753
"FBgn0000212","chr3L",12.2738459857719,11.4305745280992,11.7142229363705,10.5057327903309
"FBgn0000221","chrX",15.4732986907291,14.5966947171428,14.5131801704251,13.3716361273651
"FBgn0000227","chr2L",58.5020921253771,50.5250959689334,57.8678566707142,56.8384691937651
"FBgn0000228","chr2L",11.6513178421831,10.2366877928699,11.198041878525,9.89608909200237
"FBgn0000229","chr2L",16.4913866898279,13.8184195964474,12.1790901565297,14.7518261784574
"FBgn0000233","chrX",1.66227830685546,1.27488274100555,1.53178067541385,2.10686544319961
"FBgn0000239","chr2L",13.0065007624871,12.7849626067429,11.6698082442701,12.7385434843234
"FBgn0000241","chr2R",2.8982113684824,3.63400950141606,2.55298143401285,2.83850300848434
"FBgn0000244","chr3R",161.50852626632,148.466673937616,181.262317888225,138.222459771254
"FBgn0000246","chr3R",1.27386139556455,1.49478975237746,2.61322825924251,1.76745821380867
"FBgn0000247","chr3R",26.8225983628556,25.5345329240713,26.0713045741899,24.3487655108686
"FBgn0000250","chr2L",72.4973596058871,62.8499787632126,65.8551883063004,61.5398816577652
"FBgn0000251","chr2L",0.717702383336253,0.748599963057784,0.743591416002832,0.754984308432775
"FBgn0000253","chr2R",9.29141372400123,9.38136103081406,8.62907134622844,8.03527798803996
"FBgn0000256","chr2L",6.37304527939621,6.89213407537465,6.87474013539129,7.08609529593896
"FBgn0000257","chrX",14.8187771334214,14.8466013480763,15.9270509393078,14.5134837067805
"FBgn0000259","chrX",13.7291370984561,13.6934403292493,13.8138687266163,13.1966263105888
"FBgn0000261","chr3L",54.618366202942,48.9323740232362,69.6388062464218,54.9967204270325
"FBgn0000273","chr2L",15.1054317258327,13.8419564052547,16.3157565681273,12.7975817569343
"FBgn0000274","chr3R",1.23566942368004,0.429621946550478,0.69133101242467,0.605106207012868
"FBgn0000276","chr3R",208.2428155065,241.342012781514,234.864261926935,214.474005779711
"FBgn0000277","chr3R",91.2325927158332,107.263930377318,122.681610252581,86.2178431367606
"FBgn0000278","chr3R",90.9802203985003,96.6807591140054,133.185923551307,118.584496282632
"FBgn0000279","chr3R",160.501391760608,149.609455335236,182.844870742053,119.496480387545
"FBgn0000280","chr3R",5.83571311891372,8.36954878396069,8.16239639300808,7.1443586830944
"FBgn0000281","chr3R",75.8764791507296,63.3144108845227,72.5531167251313,75.6644380696592
"FBgn0000283","chr3R",44.7028487990317,42.7655637745409,43.0392010432074,38.947079899356
"FBgn0000286","chr2L",7.05477255985797,7.82876449521115,6.82563327716474,6.18212298658754
"FBgn0000287","chr2L",0,0.0582389026982418,0.0999635079493234,0.153117597191023
"FBgn0000289","chr2R",21.1278978298649,21.134909889128,22.6729861272552,20.4454436548417
"FBgn0000299","chr2L",98.09856578369,93.3988869607625,91.0084849668608,82.5206029273402
"FBgn0000303","chr3R",0.405345420043014,0.461231801799041,0.60475259644654,0.421054853654783
"FBgn0000307","chr2L",14.2259097995877,14.2313217676175,15.7734828590203,13.7428373616911
"FBgn0000308","chr2L",67.7730605335375,61.9992531711693,69.453439428463,56.547241879128
"FBgn0000316","chrX",9.79126177858529,10.3973506669245,12.5400107733727,11.9002777406133
"FBgn0000317","chr2L",5.49572254531393,5.41237388536883,6.23528871215943,5.68291943809767
"FBgn0000318","chr2L",75.0921032125818,65.5005512836757,76.6283416950016,60.3380336061564
"FBgn0000319","chrX",26.8906300940563,25.9171700726044,31.9577833191068,28.2731520784441
"FBgn0000320","chr2L",7.93524306788642,8.21522452617498,10.296096714904,6.38276690131008
"FBgn0000326","chr2R",23.2011528013106,20.4506859195436,23.4015661899839,22.0830781574181
"FBgn0000330","chrX",18.1892002635801,16.2389664280409,17.4207442792709,16.9086495546036
"FBgn0000337","chr2R",4.3575038487043,3.56032627886386,6.66367973371039,5.54805087513604
"FBgn0000339","chr2L",57.4821811747952,65.1131157391967,62.0046139388533,59.4506299118751
"FBgn0000346","chrX",1.71183162444051,1.33914536223951,2.34112690314602,1.58342232826355
"FBgn0000351","chr2L",14.1814103749946,15.7604490297605,16.2462197946242,16.2041224898284
"FBgn0000352","chr2R",17.156807520386,19.9147473798554,22.2604200152382,19.353270640384
"FBgn0000356","chr3L",1.00677188158359,2.36275672818543,2.25307063794788,0.493015286222698
"FBgn0000357","chr3L",2.40669920597537,2.09192438086166,0.448832502389252,0.785705626461963
"FBgn0000358","chr3L",1.78467004719148,1.8615013164474,2.49621324062223,0.873951319285161
"FBgn0000370","chr2L",25.0114985371939,25.929428061831,26.9218658724427,24.4216468273517
"FBgn0000376","chrX",20.0380978088667,18.5446669268801,19.07890257891,15.9143155319599
"FBgn0000377","chrX",21.9443820861287,20.3698619096829,19.6129846188462,19.4647140211489
"FBgn0000382","chrX",7.41853510777454,7.76193890154735,7.39014935922602,6.85954281869825
"FBgn0000384","chr2L",14.3909157191066,14.4699546033317,14.0816914871742,12.354383054757
"FBgn0000394","chrX",3.85134344058096,3.73817791536584,3.83065870955447,4.40066532251344
"FBgn0000395","chr2R",23.951032647727,22.1477370752343,26.6794748411915,16.4705096550945
"FBgn0000404","chr3L",23.9873418600516,24.8445222991496,22.5914758893228,21.2332964902487
"FBgn0000405","chr2R",71.4853571273529,70.3981693323259,70.4076356272055,59.4589095046023
"FBgn0000406","chr2L",3.38693159957499,2.56123746229997,1.70542519397827,1.82443509873371
"FBgn0000411","chr3L",1.64311191637189,3.82759612463705,3.92228908400229,2.46753331792191
"FBgn0000412","chr3R",34.4978941415053,35.7824031494179,35.1576731451464,31.6519265437256
"FBgn0000414","chr3L",7.15108069957658,7.04455409225501,7.79430503345834,6.71841740149808
"FBgn0000416","chr3R",44.4100061769995,40.9770542333886,45.2113357337049,42.6297935369178
"FBgn0000422","chr2L",1.98365398849814,1.25942274522396,2.12311979419494,0.929159073302259
"FBgn0000426","chr2R",166.981542333896,164.576090368338,152.009744328501,169.085199665475
"FBgn0000427","chrX",0.489599096018417,0.45393482027871,0.730454348056028,0.532791639128637
"FBgn0000439","chr3R",0.0311289455455651,0.0974072039880072,0.034831978565329,0.121950533412336
"FBgn0000442","chr2L",1.49065093984739,1.18462817899215,1.42969337036628,1.39041985996068
"FBgn0000447","chr3R",79.9971034432074,74.0821068578272,78.1427687733513,71.1493797979615
"FBgn0000454","chr3R",38.9277203327775,32.6351317534507,35.8268489613768,32.8834502078436
"FBgn0000455","chr3R",20.7975837537902,18.4301756299114,20.6228177174729,19.8723084600534
"FBgn0000459","chrX",3.10852273905726,3.85727461097893,3.59824756466806,3.09697264890705
"FBgn0000463","chr3R",3.74838841247436,3.74136123982754,3.53451295737427,3.39617125442984
"FBgn0000464","chr2L",0.317372019654081,0.310936542910056,0.276490893864886,0.321934785480527
"FBgn0000473","chr2R",36.9087079722342,36.0298548788706,33.2512225966375,30.9577939629562
"FBgn0000479","chrX",1.63945569031834,1.57746653321928,1.87637506042859,1.64813784179714
"FBgn0000482","chrX",39.5777754684316,36.930866254188,38.4244990306689,32.7770312751321
"FBgn0000489","chr3L",0.602753964355241,0.676152213996222,1.04349841304654,0.801966090585762
"FBgn0000490","chr2L",0.209670783897889,0.278839000014253,0.25807405084758,0.215618748592834
"FBgn0000492","chr3R",4.24337640538759,4.34840655226119,7.08058860734636,4.19241097705178
"FBgn0000499","chrX",20.7595795385628,18.0847341005775,19.8550364036183,18.6281048350483
"FBgn0000504","chr3R",0.44385823118673,0.379153707558286,0.659357187100507,0.359763272573787
"FBgn0000520","chrX",40.2300717954466,33.6723073826939,40.2938230131293,31.548561372429
"FBgn0000524","chrX",15.2753871805832,15.2190241615528,16.36688906112,15.5252409844167
"FBgn0000527","chr3R",2.875707091577,3.06980922839937,2.46362435694117,2.42039734071582
"FBgn0000533","chr3R",0.196377481369044,1.53623749946541,1.7579050242476,1.34632226761827
"FBgn0000535","chrX",0.0846795031747276,0.0693982251678572,0.0541444550871684,0.0533153271258219
"FBgn0000536","chrX",22.1168724150765,22.573671905382,24.0393210641816,22.1484919393599
"FBgn0000541","chr3L",20.4391515425068,20.6834713980338,19.0919369320641,18.8741786900649
"FBgn0000542","chrX",3.27398716973397,3.20899004375917,3.2055219926534,2.89010256576403
"FBgn0000543","chr3L",24.0479584104973,23.8744086897003,29.1780567018953,25.8226503825166
"FBgn0000546","chr2R",5.25752382136232,4.17747618936111,5.44229442858165,4.23070176662056
"FBgn0000547","chr2L",0.0625264857950268,0.0611421505144463,0.109319536387654,0.0535835368921222
"FBgn0000551","chr3L",0.317036337710216,0.826712423590523,1.06425091431913,1.24201927875333
"FBgn0000557","chr3R",0.88597174159614,0.853027783911511,0.762588501372396,1.00121438345143
"FBgn0000559","chr2L",228.498850371694,216.290217929714,236.500203182029,217.10648921572
"FBgn0000560","chr3L",0.259416043445024,0.463858426274462,0.331743569260618,0.326663494692908
"FBgn0000562","chr2R",7.6588535150993,7.32526134392193,8.41524244982797,6.7428367384898
"FBgn0000565","chr3L",50.3011327998647,38.7101363291652,43.4148372985503,42.6561411828587
"FBgn0000566","chr2R",88.4009785528609,86.7348389706076,88.9253573724927,75.2107002651985
"FBgn0000567","chr3L",5.5883450014467,5.08897087484144,6.02805886124824,4.72783557414423
"FBgn0000568","chr3L",13.1692317373923,12.6280299081644,15.1769492898411,12.6310487722773
"FBgn0000575","chr3L",72.3574233905976,65.7232336126784,77.8994217636525,74.6547071852811
"FBgn0000576","chr3R",0.476642994172208,0.435017451661656,1.46669442956401,0.466823292339526
"FBgn0000577","chr2R",1.72544990647235,1.43160476777807,2.01846510232426,1.99715754623514
"FBgn0000578","chr2R",39.5249071519269,37.2689885727843,43.3408345892068,35.0970463883299
"FBgn0000579","chr2L",46.1252702998939,42.2472465471995,42.5175673411636,37.3473258060627
"FBgn0000581","chr2R",24.6783558861752,26.637803072117,25.9125693248298,25.1709146339018
"FBgn0000588","chr2L",27.1144571606411,27.5004892347132,26.6522082677285,22.8879154685303
"FBgn0000592","chr3L",0.524193626738673,1.09352104360463,1.75965175022559,1.54018288939205
"FBgn0000606","chr2R",0.893544149643971,0.349504439241522,0.49991912867746,0.437567767582476
"FBgn0000611","chrX",15.9922511949642,12.2552291568341,11.9602032967779,13.1855053349463
"FBgn0000615","chr2R",19.2094883833608,18.0610434072818,17.4580620445202,20.0503221641197
"FBgn0000617","chrX",27.4996304386216,28.538642181167,33.8791024002293,30.4697568637718
"FBgn0000618","chrX",41.3789259895884,33.9116777421834,39.6868070040919,34.7369535332606
"FBgn0000625","chr3L",0.180370782942355,0.188135868825852,0.336378844788444,0.117769880552833
"FBgn0000629","chr3L",11.5007049538986,14.752921561908,14.9444179023378,12.3538120103285
"FBgn0000633","chr2R",0.172267712296488,0.152459113700314,0.157712982719332,0.107366437814067
"FBgn0000635","chrX",1.02690566890482,1.21205080183487,1.54720483714364,1.19543040708357
"FBgn0000636","chr2L",1.69042241506161,1.53341802323274,1.81605222901855,1.48827573619552
"FBgn0000640","chr2L",0.291013054914938,0.910624099418334,0.325631347717533,1.14007065304807
"FBgn0000644","chrX",0.900868282018102,1.40947691890843,1.34404487054268,0.294102925752156
"FBgn0000658","chr2R",16.903841690645,12.7877274941416,21.3050042190459,17.3742753191241
"FBgn0000659","chr3R",0.153786283217642,0.441118942438227,0.344160743436535,0.150618009550311
"FBgn0000662","chr2R",30.5703044404365,31.4328508582375,32.4853109276447,29.2853480577627
"FBgn0000667","chrX",4.20863209084296,4.35261475266352,4.25032654623423,3.96473458986542
"FBgn0000709","chrX",17.7592526409134,19.617219432423,21.3208449489181,19.8091273783588
"FBgn0000711","chrX",1.78285597800237,1.7803234888874,1.90215278478299,2.01684314284714
"FBgn0000719","chrX",2.69096361003639,2.97388354804698,3.11861329557907,3.16890497069624
"FBgn0000721","chr2L",9.79350416303494,8.75581819930984,9.10741744046487,7.22158059953486
"FBgn0000723","chr3R",2.76569872751398,2.75711953138663,2.67020605752786,2.64879292421655
"FBgn0000810","chrX",19.1765151438965,17.2705160568478,17.2039809601439,14.9755130049019
"FBgn0000826","chrX",19.5519984011045,23.3291858042508,24.5297245780175,22.9210026824739
"FBgn0000927","chrX",33.5330621361587,36.9281722307114,28.5039005249332,35.6612955724113
"FBgn0000928","chrX",15.0115417140187,13.560772242571,16.6972988978272,13.4770872415402
"FBgn0000964","chr2L",0.944479493608207,0.541826990883734,0.951149485154881,0.277506455865827
"FBgn0000996","chr2R",37.0545743850641,37.0754693130311,38.0847065577359,31.7825029445234
"FBgn0001075","chr2L",0.479240975608467,0.683649329768086,0.504706315956177,0.331318412252941
"FBgn0001078","chr3L",2.25655937739858,2.5368471798333,2.35763209925298,2.1017958683491
"FBgn0001079","chrX",23.1347362931016,23.033852437621,23.8543608822744,22.2836048040755
"FBgn0001083","chrX",0.119908279377625,0.0938028097682492,0.234801547299551,0.0293594883603843
"FBgn0001084","chr2L",35.6402268778447,30.5022056065328,32.3129545899704,29.8938343034755
"FBgn0001085","chr3L",2.81128684291778,2.95419761445939,3.29830201918027,2.24995475096128
"FBgn0001086","chr2L",73.4588446573023,77.1835090736396,72.0303841620446,68.9288793561285
"FBgn0001087","chrX",8.82977994998081,9.2478088873851,10.2867423619003,9.14610185213773
"FBgn0001089","chr2L",2.22987746904696,2.27301442256183,1.70123109574531,2.08466807930932
"FBgn0001090","chrX",2.87461021114756,2.69852773663724,2.25159740082629,2.90923434662943
"FBgn0001091","chr2R",89.6190345300117,82.0832089110352,87.8072965323298,70.9605335055151
"FBgn0001092","chrX",72.8598021492345,80.9872793220816,77.38985540537,66.0334788044319
"FBgn0001098","chr3R",48.9291416340113,51.8540697978593,67.0424935488208,45.4798491601179
"FBgn0001099","chr3L",2.26397983982826,1.61007663021375,2.30299823323324,1.81418546334757
"FBgn0001104","chr3L",28.8401358373297,29.2330227985286,29.7418297744463,29.9283395165459
"FBgn0001105","chrX",21.9811860812417,21.5087108173228,21.4910778693531,20.5158630038298
"FBgn0001108","chr3L",24.9681910602071,27.5443194887386,31.3693797684298,26.4150086120893
"FBgn0001112","chr3R",0.918568626562152,1.10939473617309,1.46061415806848,0.994343880057655
"FBgn0001114","chr2L",6.74532256755103,6.15624916310371,6.1999225208265,4.56153208075993
"FBgn0001122","chr2R",3.48561527013484,3.79698313874221,4.08661701933675,2.3768474002409
"FBgn0001123","chr2R",9.59615217734971,10.43935906242,9.6471433494443,10.0592830170973
"FBgn0001124","chr2R",19.6392308527872,19.8115066700261,19.396191160298,14.7194566648675
"FBgn0001125","chr2L",31.7934900343283,36.0228605029709,43.645434908861,36.0132022539322
"FBgn0001128","chr2L",34.6745470577333,29.7734463373702,42.2635856052618,34.0208323002744
"FBgn0001133","chr2R",17.7316939181087,18.1761752324325,23.090840421945,15.8692866585266
"FBgn0001134","chr3L",0.0601894471008808,0.125561288139342,0.0448996369677456,0.1375486848808
"FBgn0001137","chr2L",62.8721425134241,71.6712280094943,74.1699283705424,76.1033468892171
"FBgn0001138","chr3R",0.038703813970962,0.0555088045890103,0.0757888900912008,0.0284298344121259
"FBgn0001139","chr3R",17.7462786710942,16.9326884655654,17.7813437166731,15.2475908031419
"FBgn0001142","chr2L",60.0237816164178,59.735927004961,68.550497306457,59.8658478243361
"FBgn0001145","chrX",1.02966859443698,0.863866776911428,0.901687129036168,0.526150733158235
"FBgn0001147","chr2R",0.303556721075065,0.201488665675896,0.339667181670875,0.270275370334673
"FBgn0001148","chr2R",1.96919920100709,2.63165492660693,2.20345094118083,2.53132708547712
"FBgn0001149","chr3R",93.8479998437575,81.2969967589831,128.912984631792,102.819680057788
"FBgn0001150","chrX",3.55682622673814,2.22597002080037,1.59197547773016,2.61266191323517
"FBgn0001168","chr3L",352.648936973097,343.617079975352,363.238320079004,334.66269896254
"FBgn0001169","chr3R",21.0769865104639,19.2486426526348,19.7769354370823,16.8937407988665
"FBgn0001179","chr3L",12.8920797258494,16.124611035623,15.7023041476013,12.626479726565
"FBgn0001180","chr3R",0.915615029692177,0.904767995885097,0.808843138623134,0.613566963195889
"FBgn0001185","chr2L",21.8408433129656,21.4773685656175,21.9361960206029,19.0713894040017
"FBgn0001186","chrX",84.3019388857674,68.5248302542679,84.5228179028127,64.772295880853
"FBgn0001187","chr2R",18.5632000417993,20.2843756050951,22.0078339207727,17.315014073773
"FBgn0001189","chrX",9.22687231493429,10.7738768150143,9.776278829902,9.6765543609658
"FBgn0001197","chr3R",76.1330037340256,71.904855685003,69.2467639871257,68.9263776083365
"FBgn0001202","chr2L",24.5983883426103,22.2234254516361,29.0537024285866,20.4413723044256
"FBgn0001206","chrX",8.88601139454451,9.47762554752937,8.22359369119274,10.1425282540546
"FBgn0001208","chr3L",0.850727806314182,0.633823015506188,0.951928573073261,0.476115020237179
"FBgn0001215","chr3R",79.7247965642208,78.4985911966728,83.6215054602829,70.3121262230813
"FBgn0001216","chr3L",0.891129165455744,0.60417037659156,0.29914079753835,0.523662182393298
"FBgn0001217","chr3R",18.937765870678,18.3140857930438,21.1905621382878,19.1617732773812
"FBgn0001218","chrX",94.6395283409299,93.3848009611702,108.75606465752,100.314650619694
"FBgn0001220","chr2R",105.869318604979,103.154572324519,116.820834920699,108.180777690858
"FBgn0001222","chr2R",35.248057569666,32.8745602494699,37.8225584696376,34.4473229655623
"FBgn0001224","chr3L",233.752363876398,220.057177849056,367.686839103386,314.147888693963
"FBgn0001225","chr3L",465.330163226286,455.198184092507,612.828514600204,569.999452150168
"FBgn0001226","chr3L",97.6417493308375,93.7271904788294,123.507917266907,115.231365579984
"FBgn0001229","chr3L",11.3695790075388,11.1614561692059,12.3479010748589,11.1353452577885
"FBgn0001230","chr3R",148.003367268988,148.668844375769,225.831180563145,208.959996862187
"FBgn0001233","chr3L",512.150886946681,491.988084698804,798.588906132515,719.988554710863
"FBgn0001234","chr3R",84.3849116961021,85.1265885391353,88.6109361393945,85.5917141179298
"FBgn0001235","chr3R",0.124886479966451,0.100302454992734,0.10340960500327,0.107635962857562
"FBgn0001247","chr3L",13.894357679194,12.6605997294564,15.0231379066766,12.5378082495365
"FBgn0001248","chr3L",53.6835053228015,51.3729603784284,55.3984127649135,51.4298609385155
"FBgn0001250","chrX",1.61455663486797,2.25092268521981,2.88114697837118,2.3150969049318
"FBgn0001253","chr3L",0.368969072556279,0.339037557921383,0.33422068572884,0.309743697355089
"FBgn0001254","chr3L",5.02206360379863,4.53311557399373,5.61947758703169,3.02683081406788
"FBgn0001255","chr3R",8.74823050808795,10.5407724932823,7.76361142742104,6.20441469532773
"FBgn0001256","chr3L",1.06877728109765,0.418045828460686,0.896937561500726,0.523379274677256
"FBgn0001257","chr3L",9.72234323830556,9.90012129896,9.60259782230566,9.12307711714211
"FBgn0001258","chr3L",9.82998151585202,8.09712875844359,9.25177724345413,7.37805823990557
"FBgn0001259","chr3L",1.07715710950221,1.29205888090724,1.68741079304002,1.16046231206617
"FBgn0001263","chr2R",41.9312709373332,40.4146858976127,36.9415449374737,39.299953224687
"FBgn0001269","chr2R",0.0467950313963419,0.0976191791693606,0.094251003482137,0.09166193939139
"FBgn0001276","chr2R",33.1534418167488,30.554198002453,21.851836955166,21.7952143406577
"FBgn0001280","chr3R",36.5548813535468,41.3374361354506,49.8130175483729,36.1562582574516
"FBgn0001281","chr3R",4.8748598164044,3.4668585505409,5.45476275081132,6.07654593368567
"FBgn0001291","chr2R",121.341229523617,116.37689723993,133.64312059581,118.374727598331
"FBgn0001296","chr3R",1.42337439462155,1.53254362663098,0.924791213668204,1.03429540272176
"FBgn0001297","chr3R",76.2790465850045,74.982387557217,84.4083170577277,77.5787203668284
"FBgn0001301","chr2L",18.9409781270853,20.1339110553184,20.0242030795176,17.6448842040723
"FBgn0001308","chr2R",30.0700520029758,29.0654336337026,30.6284517774914,28.0972471441784
"FBgn0001311","chr3R",0.267827353592602,0.18623833654026,0.599375049559004,0.218591357527833
"FBgn0001313","chrY",0.387328359887939,0.281291885951776,0.303787931847147,0.453800313958511
"FBgn0001316","chr3L",5.05420162262642,5.30407131234138,5.81821002806189,4.87429405582595
"FBgn0001319","chr2R",0.220380378310086,0.279839188340426,0.182266873627253,0.234608855072409
"FBgn0001320","chr3L",0.865401026820538,0.620576779913096,1.452520932929,0.741625684819904
"FBgn0001321","chr3R",1.59911629569506,1.87645426730701,1.3420078216331,1.27251444746477
"FBgn0001323","chr3L",0.154217863058291,0.116986943860416,0.109813003603527,0.13730972551912
"FBgn0001324","chr3L",14.6057460935982,16.0808964488859,16.4760861837449,14.7700395862311
"FBgn0001325","chr2R",10.271367529077,10.2102354769683,12.4959923370609,7.6292131318781
"FBgn0001330","chrX",13.971761801699,14.9025948399981,14.3972400443204,13.7612286858282
"FBgn0001341","chrX",50.653536319338,52.7005610876628,53.9073416496571,48.522411201037
"FBgn0001404","chrX",16.7842767023056,16.7936092321526,19.3721489959397,15.3425910904824
"FBgn0001491","chrX",15.6079427795799,18.1452778100894,16.3730909895251,17.834122976971
"FBgn0001565","chrX",38.2950647132011,36.3317637754543,37.8361362949042,35.9101125899852
"FBgn0001612","chrX",9.30671443227723,10.2160582693814,9.18599088213004,8.75674876675591
"FBgn0001624","chrX",3.24695289400306,2.80370333339647,3.49523373753601,2.80972375044446
"FBgn0001941","chr2L",183.015741255031,170.172121542273,230.698115196542,186.461489645882
"FBgn0001942","chr2L",130.853019675425,128.728598138357,132.177652760311,134.467689151591
"FBgn0001961","chr2L",183.542903778368,172.242777747007,175.041683715126,173.482492813424
"FBgn0001965","chr2L",19.6469655885932,18.1172211284325,21.7999022174114,18.9734569580528
"FBgn0001977","chr2L",46.9924889353648,46.3371025708433,55.5996505705041,40.3656265594834
"FBgn0001978","chr2L",48.6421757801284,49.5746418769524,51.775455246196,46.8659965807207
"FBgn0001986","chr2L",39.7075591294358,37.4455039352786,40.9820973476607,34.006125866994
"FBgn0001987","chr2L",21.7176461060225,21.4817968303972,26.7039394605357,18.7369160583984
"FBgn0001989","chr2L",18.3697234448125,19.258310556592,22.6523901262696,16.5225987054167
"FBgn0001990","chr2L",19.7890190577965,18.8562061091875,21.9765892776369,19.0898811526799
"FBgn0001991","chr2L",0.507073376757771,0.32012564122037,0.880953446148122,0.431281128807463
"FBgn0001992","chr2L",7.92932233009615,11.2333185597426,7.81316536284062,6.49095502464054
"FBgn0001994","chr2L",29.6655992347361,28.9083284607492,37.8646862905435,28.1861411567833
"FBgn0001995","chr2L",59.9207542289207,70.9940256843664,84.5846393039473,62.2977423881682
"FBgn0002021","chr2L",36.5317620570099,36.25757867261,38.3747983727358,37.0569686447716
"FBgn0002022","chr2L",79.2301313373523,79.0095480627838,74.9673246798925,67.0917263363103
