"id","chr","Chd1_Auxin1_hst","Chd1_Auxin2_hst","Chd1_Ctrl1_hst","Chd1_Ctrl2_hst"
"FBgn0000667","chrX",18.5918799993931,18.2762375083404,13.356049210786,12.0490260224205
"FBgn0000709","chrX",23.5374477606694,23.2051436845789,22.2167763430034,20.2590971084352
"FBgn0000711","chrX",6.85495594555069,6.48411438157986,5.53809156649182,5.26640240383616
"FBgn0000719","chrX",10.3973272437038,9.65180843961552,11.2919789652507,10.4564747426849
"FBgn0000721","chr2L",17.9792881618142,18.1925145960161,19.1009927204525,19.1248706308576
"FBgn0000723","chr3R",2.81524066391941,2.43602167598877,4.01848687986215,4.26349593983724
"FBgn0000810","chrX",39.3631997730602,50.8646285550369,24.8044330355108,25.211592014381
"FBgn0000826","chrX",24.0912671956949,21.6709943509923,20.1698924984254,18.7824800149246
"FBgn0000927","chrX",50.9276775466651,51.8305163888756,44.7071037648562,49.9559362242381
"FBgn0000928","chrX",23.1089476726712,20.1124175214963,23.0676063902216,22.088887517593
"FBgn0000964","chr2L",0.83035389499821,0.863642821278086,0.401910096511521,0.362922845005965
"FBgn0000996","chr2R",18.5775766830591,17.7298510089146,18.519172153617,15.5627640160561
"FBgn0001075","chr2L",0.268496001601001,0.178462023845997,0.399871222902907,0.415244014963292
"FBgn0001078","chr3L",11.4011704267434,12.5287460166873,11.1890501506584,11.3530791524415
"FBgn0001079","chrX",42.3034292609695,37.2526553371393,30.9849300832718,27.2445551900329
"FBgn0001083","chrX",0.13177404525133,0.126514036482273,0.722858396147202,0.767926570243249
"FBgn0001084","chr2L",56.3738106694251,50.9095568512874,56.646413544419,54.6629735259322
"FBgn0001085","chr3L",2.93065424467451,3.29081529291678,3.16435295147216,3.32317747561417
"FBgn0001086","chr2L",107.524656368096,100.307864207586,98.7368523133454,90.9341808396692
"FBgn0001087","chrX",22.5218166238078,21.392786012118,17.5241778691273,18.3840512271968
"FBgn0001089","chr2L",8.61401762226906,9.410886418662,10.8547643296024,17.6562205820834
"FBgn0001090","chrX",6.17774288904897,7.48133272725012,6.32012678793568,5.03201682926947
"FBgn0001091","chr2R",229.640760598314,272.221367173558,138.66247068406,162.332394887119
"FBgn0001092","chrX",318.84507807415,314.531809171513,267.934187687228,281.779624870901
"FBgn0001098","chr3R",20.9334991362708,23.5070743007702,18.0056811052066,16.9094033528361
"FBgn0001099","chr3L",4.82524419049313,3.90878620019248,2.1895570332736,1.58172740563773
"FBgn0001104","chr3L",47.7563725345795,50.8102907379375,47.2241883835046,46.9277963567213
"FBgn0001105","chrX",37.0716703261556,39.9930319635755,34.0348213857249,33.0330457100165
"FBgn0001108","chr3L",28.8831250693745,30.7233018698497,25.119775136259,25.2078236558187
"FBgn0001112","chr3R",1.64702582240838,1.95534832644037,1.9201323613787,1.88867993076406
"FBgn0001114","chr2L",24.1799114892297,21.6896699428118,67.5450082094967,74.9810441830359
"FBgn0001120","chr3L",0.98597464198597,0.94661761038675,1.43170219073645,0.861880035316887
"FBgn0001122","chr2R",2.3532336039606,2.60237872793399,1.84774092086314,1.56945754735327
"FBgn0001123","chr2R",38.997337192692,40.6574200804923,23.7672980776872,25.3027832560118
"FBgn0001124","chr2R",61.9446288987074,62.5201753974112,47.2136093436559,52.4358558399167
"FBgn0001125","chr2L",21.283808738126,19.8626387687743,22.4767540480374,22.9635535595752
"FBgn0001128","chr2L",83.1070156448793,82.2286275794357,78.1678028644964,77.7229658139285
"FBgn0001133","chr2R",48.0439799471188,47.7390188492678,36.426433114333,41.116112950444
"FBgn0001134","chr3L",0.220485384525888,0.169347436688393,0.156522550972972,0.244131164926379
"FBgn0001137","chr2L",109.626877988329,106.820446229411,96.9077720903338,98.7713834262934
"FBgn0001138","chr3R",0.0921566273836516,0.156538039515475,0.13724890899966,0.105344827652742
"FBgn0001139","chr3R",36.1385335598124,35.0931701641419,31.8372038231167,28.1030877326079
"FBgn0001142","chr2L",135.356410245748,127.726185338008,153.488039454485,146.534000659993
"FBgn0001145","chrX",3.77187176346975,4.40855180397359,6.03265326804994,6.76631414012524
"FBgn0001147","chr2R",0.20217926622578,0.252341570897372,0.215290559314515,0.212079620340781
"FBgn0001148","chr2R",13.5254080227639,11.6003942325483,9.77626181754589,7.64560621101375
"FBgn0001149","chr3R",321.474619745246,324.785741664328,392.588330565278,339.807044248042
"FBgn0001150","chrX",8.07818490386563,8.3811909786939,7.44165953509362,9.56714731759522
"FBgn0001168","chr3L",702.36019320097,683.948833734729,535.219231584287,536.120709604335
"FBgn0001169","chr3R",28.0791502779708,26.1937789682193,24.3665028620728,24.5451130310003
"FBgn0001170","chr2L",0.0380835231415044,0.0365633477131884,0.258066031542699,0.299613034506343
"FBgn0001179","chr3L",29.0043716915008,30.1738457677603,20.63335510179,21.0429949107127
"FBgn0001180","chr3R",1.588770889783,2.50835680741183,1.29875741944425,1.82088218510751
"FBgn0001185","chr2L",33.2559882736888,32.39124504815,33.0331287583326,31.0926833969765
"FBgn0001186","chrX",182.486321666939,181.983689784151,168.121787380865,157.834645375207
"FBgn0001187","chr2R",43.714626385638,36.9954911941363,40.5936829817611,36.9389536584037
"FBgn0001189","chrX",15.434239009394,12.9802419730348,10.0765171522362,11.2953668818647
"FBgn0001197","chr3R",165.435871782024,163.286372920422,129.834328741774,126.456724169105
"FBgn0001202","chr2L",53.3369929728431,51.994416787539,34.8035617956593,36.9173030952614
"FBgn0001206","chrX",14.3910341362207,13.3466369464458,11.0880765410227,11.0393996012929
"FBgn0001208","chr3L",0.53423616797618,1.62421856850362,1.55149444923154,3.11331527685422
"FBgn0001215","chr3R",179.658748074475,176.428783957064,160.814950823632,157.295644372409
"FBgn0001216","chr3L",1.17517518139409,1.69239878181307,1.07442155394906,1.14140869541966
"FBgn0001217","chr3R",29.7705085891389,31.5815255256835,29.7976308621007,30.2002239837929
"FBgn0001218","chrX",108.951016402074,117.479418878416,110.689075355135,105.015495467167
"FBgn0001220","chr2R",162.790064776865,162.809537172068,152.578130427167,150.291829975917
"FBgn0001222","chr2R",60.7953193586592,58.2079124705951,52.3734357928911,50.6083379777044
"FBgn0001224","chr3L",112.71152928886,135.00289431031,128.972100330479,114.787193831558
"FBgn0001225","chr3L",583.679398815302,640.369457206822,539.071111618751,450.573627779116
"FBgn0001226","chr3L",112.413804138872,117.453712945412,102.513154000514,87.3901967139977
"FBgn0001229","chr3L",29.8892312869783,33.870861353392,36.99774018252,26.5556952058084
"FBgn0001230","chr3R",182.743546705126,185.225049867357,173.338688106248,146.581444930172
"FBgn0001233","chr3L",167.795285985605,175.557063528254,144.766444499014,127.625678383697
"FBgn0001234","chr3R",102.783394129899,102.024439352453,83.3843914606924,72.5235385376602
"FBgn0001235","chr3R",0.0750271976391333,0.0860874378835435,0.0921157509828133,0.113572789430388
"FBgn0001247","chr3L",38.7165445059192,38.9280804953197,25.6321240540071,27.0449548487398
"FBgn0001248","chr3L",44.6426190631764,40.233351101611,28.4124935719747,31.8945388458004
"FBgn0001250","chrX",4.52279774564375,5.10679674849706,3.34544973421885,3.58185701987191
"FBgn0001253","chr3L",1.17138999483519,0.753874037473621,1.75701275992009,1.77786295252674
"FBgn0001254","chr3L",7.78325032264847,6.1139186611095,21.9186588076035,21.0294689343576
"FBgn0001255","chr3R",9.72443425490279,10.3972044031957,7.0602697237598,6.76177612336899
"FBgn0001256","chr3L",0.587270147374139,1.12765631059037,0.189501370464846,0.17111880766016
"FBgn0001257","chr3L",50.5371896637731,55.0528974975686,44.7812294648024,49.88128042301
"FBgn0001258","chr3L",37.8936785294886,46.3971869164484,19.4164719876787,23.8872129041434
"FBgn0001259","chr3L",3.94583121996998,3.40949335332046,2.44463577814957,2.62139925802033
"FBgn0001263","chr2R",29.864936998725,27.4034521693254,28.0071555406139,24.6104766040743
"FBgn0001269","chr2R",0.191989385297296,0.283071715169583,0.205767397835998,0.203788268356221
"FBgn0001276","chr2R",62.5537080025809,63.2512676031146,51.5360200889521,50.6087409167478
"FBgn0001280","chr3R",80.8748135262366,89.6117483202561,67.2528090913814,68.8416034795097
"FBgn0001281","chr3R",11.3638878427818,11.2219990908752,11.3150657009816,5.96017847003412
"FBgn0001291","chr2R",138.585005134054,145.230110264056,99.3502011548617,107.919752302721
"FBgn0001296","chr3R",4.03671556529557,4.65069896872922,6.90364496930336,9.08628715689527
"FBgn0001297","chr3R",137.328300013362,127.499810805633,109.337653979538,104.49138305686
"FBgn0001301","chr2L",44.5769008616379,49.1902873513022,46.1186566160999,47.0533518732002
"FBgn0001308","chr2R",33.8893120060773,35.7763273085401,34.6730404165116,31.3938641880293
"FBgn0001311","chr3R",0.0817585416931437,0.172688990725803,0.253267112871991,0.185817905129918
"FBgn0001313","chrY",0.0212165592390899,0.0280082830322478,0.0205385906486135,0.0231828082178885
"FBgn0001316","chr3L",6.07928690911823,6.09786449052253,5.49649497938313,5.39739922990615
"FBgn0001319","chr2R",0.807295211936726,0.828988453953814,0.652381225501947,0.730234879243958
"FBgn0001320","chr3L",2.06058348735257,2.13051076353448,2.99210726869789,3.53319916052641
"FBgn0001321","chr3R",7.10266364558853,6.39734453579042,8.71867141918619,7.23284291535254
"FBgn0001323","chr3L",0.112985868702789,0.07889150932724,0.0696025528563373,0.0808081247501376
"FBgn0001324","chr3L",24.3883727620647,25.4194670083265,20.6895002857404,21.2428079292809
"FBgn0001325","chr2R",19.040256702286,21.1895493322303,13.6894236928734,15.805038239106
"FBgn0001330","chrX",11.3928815167471,13.1035265100699,9.01340562023769,9.40289040205663
"FBgn0001341","chrX",46.6856438641906,47.1052618142712,37.5605462474726,38.183964984337
"FBgn0001404","chrX",19.5154756508846,16.6813690608642,18.1644066280715,15.9246311201084
"FBgn0001491","chrX",25.0140016420997,26.0739939429013,19.8329816954747,18.5338206805569
"FBgn0001565","chrX",54.6204774383537,53.2998737709936,56.2460047914803,59.7476680989958
"FBgn0001612","chrX",16.2273220844542,16.751619662668,14.0370226293372,14.1068716738234
"FBgn0001624","chrX",5.03471182896378,5.17487912337151,5.32856442657647,5.23282004938101
"FBgn0001941","chr2L",363.309622618936,350.195632177713,321.933034509174,337.300844547689
"FBgn0001942","chr2L",115.449424032492,120.520750670543,114.919574398052,119.768055715887
"FBgn0001961","chr2L",216.065387517425,238.105882932614,205.393587063263,203.535364451292
"FBgn0001965","chr2L",23.802556936359,25.129956020079,25.1826756285606,24.3565748662247
"FBgn0001970","chr2L",1.79019017905743,1.18162781843089,0.866492602699842,1.07585303157898
"FBgn0001977","chr2L",99.0524408149339,107.381013626835,76.5823151324744,78.0340411259162
"FBgn0001978","chr2L",49.7971982508364,51.1955309727251,41.6324063352599,43.9898761978473
"FBgn0001986","chr2L",53.5996635524487,55.413698746052,45.9716673562932,47.2600317413381
"FBgn0001987","chr2L",40.9042292267359,39.9923521972525,38.4895347191867,37.6313458877702
"FBgn0001989","chr2L",23.8954513859363,27.6881614862981,22.9989377882753,17.0465073500139
"FBgn0001990","chr2L",43.385553853814,41.2351073694192,42.9489121387741,43.0706656638051
"FBgn0001991","chr2L",0.430159320110435,0.563166411942419,0.861219268079624,0.811860367558402
"FBgn0001992","chr2L",10.3180512157577,9.82294153491778,10.4919549153634,12.1269552707904
"FBgn0001994","chr2L",57.1782903472206,53.9557157689954,58.9303325270064,57.7298114745297
